edgename	CI	
par85 (pp) G796	22.022356	
par43 (pp) G797	22.027525	
par44 (pp) G797	22.027525	
par86 (pp) G797	22.027525	
par43 (pp) G798	22.018859	
par44 (pp) G798	22.018859	
par87 (pp) G798	22.018859	
par43 (pp) G799	22.027923	
par44 (pp) G799	22.027923	
par88 (pp) G799	22.027923	
par43 (pp) G800	21.677835	
par44 (pp) G800	21.677835	
par89 (pp) G800	21.677835	
par43 (pp) G801	21.308199	
par44 (pp) G801	21.308199	
par90 (pp) G801	21.308199	
par43 (pp) G802	21.357949	
par44 (pp) G802	21.357949	
par91 (pp) G802	21.357949	
par43 (pp) G803	22.003377	
par44 (pp) G803	22.003377	
par93 (pp) G803	22.003377	
par43 (pp) G804	21.268683	
par44 (pp) G804	21.268683	
par94 (pp) G804	21.268683	
par43 (pp) G805	21.228214	
par44 (pp) G805	21.228214	
par96 (pp) G805	21.228214	
par43 (pp) G806	20.407826	
par44 (pp) G806	20.407826	
par113 (pp) G806	20.407826	
par43 (pp) G807	20.524854	
par44 (pp) G807	20.524854	
par114 (pp) G807	20.524854	
par43 (pp) G808	4068.3301	
par46 (pp) G808	4068.3301	
par107 (pp) G808	4068.3301	
par43 (pp) G809	1935.6511	
par46 (pp) G809	1935.6511	
par108 (pp) G809	1935.6511	
par43 (pp) G810	21.680195	
par50 (pp) G810	21.680195	
par69 (pp) G810	21.680195	
par43 (pp) G811	21.383294	
par51 (pp) G811	21.383294	
par108 (pp) G811	21.383294	
par43 (pp) G812	21.261178	
par53 (pp) G812	21.261178	
par108 (pp) G812	21.261178	
par43 (pp) G813	21.821153	
par54 (pp) G813	21.821153	
par108 (pp) G813	21.821153	
par43 (pp) G814	21.331255	
par55 (pp) G814	21.331255	
par108 (pp) G814	21.331255	
par43 (pp) G815	21.585797	
par56 (pp) G815	21.585797	
par108 (pp) G815	21.585797	
par43 (pp) G816	21.331255	
par57 (pp) G816	21.331255	
par108 (pp) G816	21.331255	
par43 (pp) G817	21.999224	
par58 (pp) G817	21.999224	
par108 (pp) G817	21.999224	
par43 (pp) G818	20.521633	
par65 (pp) G818	20.521633	
par108 (pp) G818	20.521633	
par43 (pp) G819	20.385453	
par66 (pp) G819	20.385453	
par108 (pp) G819	20.385453	
par43 (pp) G820	20.664708	
par67 (pp) G820	20.664708	
par108 (pp) G820	20.664708	
par43 (pp) G821	20.768225	
par68 (pp) G821	20.768225	
par108 (pp) G821	20.768225	
par43 (pp) G822	33.78939	
par69 (pp) G822	33.78939	
par70 (pp) G822	33.78939	
par43 (pp) G823	26.848521	
par69 (pp) G823	26.848521	
par107 (pp) G823	26.848521	
par43 (pp) G824	32.532594	
par69 (pp) G824	32.532594	
par108 (pp) G824	32.532594	
par43 (pp) G825	23.303988	
par70 (pp) G825	23.303988	
par108 (pp) G825	23.303988	
par43 (pp) G826	21.494621	
par71 (pp) G826	21.494621	
par108 (pp) G826	21.494621	
par43 (pp) G827	21.475156	
par72 (pp) G827	21.475156	
par108 (pp) G827	21.475156	
par43 (pp) G828	21.458761	
par73 (pp) G828	21.458761	
par108 (pp) G828	21.458761	
par43 (pp) G829	21.498353	
par74 (pp) G829	21.498353	
par108 (pp) G829	21.498353	
par43 (pp) G830	22.077057	
par75 (pp) G830	22.077057	
par108 (pp) G830	22.077057	
par43 (pp) G831	21.970448	
par76 (pp) G831	21.970448	
par108 (pp) G831	21.970448	
par43 (pp) G832	21.972947	
par77 (pp) G832	21.972947	
par108 (pp) G832	21.972947	
par43 (pp) G833	21.974378	
par78 (pp) G833	21.974378	
par108 (pp) G833	21.974378	
par43 (pp) G834	21.911121	
par79 (pp) G834	21.911121	
par108 (pp) G834	21.911121	
par43 (pp) G835	21.195748	
par80 (pp) G835	21.195748	
par108 (pp) G835	21.195748	
par43 (pp) G836	21.962776	
par81 (pp) G836	21.962776	
par108 (pp) G836	21.962776	
par43 (pp) G837	21.965739	
par82 (pp) G837	21.965739	
par108 (pp) G837	21.965739	
par43 (pp) G838	21.90654	
par83 (pp) G838	21.90654	
par108 (pp) G838	21.90654	
par43 (pp) G839	21.921276	
par84 (pp) G839	21.921276	
par108 (pp) G839	21.921276	
par43 (pp) G840	22.118565	
par85 (pp) G840	22.118565	
par108 (pp) G840	22.118565	
par43 (pp) G841	22.123934	
par86 (pp) G841	22.123934	
par108 (pp) G841	22.123934	
par43 (pp) G842	22.115211	
par87 (pp) G842	22.115211	
par108 (pp) G842	22.115211	
par43 (pp) G843	22.124197	
par88 (pp) G843	22.124197	
par108 (pp) G843	22.124197	
par43 (pp) G844	21.759575	
par89 (pp) G844	21.759575	
par108 (pp) G844	21.759575	
par43 (pp) G845	21.387584	
par90 (pp) G845	21.387584	
par108 (pp) G845	21.387584	
par43 (pp) G846	21.437755	
par91 (pp) G846	21.437755	
par108 (pp) G846	21.437755	
par43 (pp) G847	22.095741	
par93 (pp) G847	22.095741	
par108 (pp) G847	22.095741	
par43 (pp) G848	21.354817	
par94 (pp) G848	21.354817	
par108 (pp) G848	21.354817	
par43 (pp) G849	21.314019	
par96 (pp) G849	21.314019	
par108 (pp) G849	21.314019	
par43 (pp) G850	20.476246	
par108 (pp) G850	20.476246	
par113 (pp) G850	20.476246	
par43 (pp) G851	20.593349	
par108 (pp) G851	20.593349	
par114 (pp) G851	20.593349	
par44 (pp) G852	23.921937	
par69 (pp) G852	23.921937	
par70 (pp) G852	23.921937	
par44 (pp) G853	22.534611	
par70 (pp) G853	22.534611	
par109 (pp) G853	22.534611	
par44 (pp) G854	22.202972	
par70 (pp) G854	22.202972	
par110 (pp) G854	22.202972	
par44 (pp) G855	25.632367	
par70 (pp) G855	25.632367	
par111 (pp) G855	25.632367	
par44 (pp) G856	24.11551	
par70 (pp) G856	24.11551	
par112 (pp) G856	24.11551	
par45 (pp) G857	23.584114	
par50 (pp) G857	23.584114	
par51 (pp) G857	23.584114	
par45 (pp) G858	23.434671	
par50 (pp) G858	23.434671	
par53 (pp) G858	23.434671	
par45 (pp) G859	24.148755	
par50 (pp) G859	24.148755	
par54 (pp) G859	24.148755	
par45 (pp) G860	23.514115	
par50 (pp) G860	23.514115	
par55 (pp) G860	23.514115	
par45 (pp) G861	23.84585	
par50 (pp) G861	23.84585	
par56 (pp) G861	23.84585	
par45 (pp) G862	23.514115	
par50 (pp) G862	23.514115	
par57 (pp) G862	23.514115	
par45 (pp) G863	24.378973	
par50 (pp) G863	24.378973	
par58 (pp) G863	24.378973	
par45 (pp) G864	20.281578	
par50 (pp) G864	20.281578	
par60 (pp) G864	20.281578	
par45 (pp) G865	20.777837	
par50 (pp) G865	20.777837	
par61 (pp) G865	20.777837	
par45 (pp) G866	22.477006	
par50 (pp) G866	22.477006	
par65 (pp) G866	22.477006	
par45 (pp) G867	22.305857	
par50 (pp) G867	22.305857	
par66 (pp) G867	22.305857	
par45 (pp) G868	22.661231	
par50 (pp) G868	22.661231	
par67 (pp) G868	22.661231	
par45 (pp) G869	22.791595	
par50 (pp) G869	22.791595	
par68 (pp) G869	22.791595	
par45 (pp) G870	28.989317	
par50 (pp) G870	28.989317	
par69 (pp) G870	28.989317	
par45 (pp) G871	20.671145	
par50 (pp) G871	20.671145	
par70 (pp) G871	20.671145	
par45 (pp) G872	24.051209	
par50 (pp) G872	24.051209	
par71 (pp) G872	24.051209	
par45 (pp) G873	24.026641	
par50 (pp) G873	24.026641	
par72 (pp) G873	24.026641	
par45 (pp) G874	24.005565	
par50 (pp) G874	24.005565	
par73 (pp) G874	24.005565	
par45 (pp) G875	24.056197	
par50 (pp) G875	24.056197	
par74 (pp) G875	24.056197	
par45 (pp) G876	24.448254	
par50 (pp) G876	24.448254	
par75 (pp) G876	24.448254	
par45 (pp) G877	24.292075	
par50 (pp) G877	24.292075	
par76 (pp) G877	24.292075	
par45 (pp) G878	24.295622	
par50 (pp) G878	24.295622	
par77 (pp) G878	24.295622	
par45 (pp) G879	24.29825	
par50 (pp) G879	24.29825	
par78 (pp) G879	24.29825	
par45 (pp) G880	24.201898	
par50 (pp) G880	24.201898	
par79 (pp) G880	24.201898	
par45 (pp) G881	23.198668	
par50 (pp) G881	23.198668	
par80 (pp) G881	23.198668	
par45 (pp) G882	24.281114	
par50 (pp) G882	24.281114	
par81 (pp) G882	24.281114	
par45 (pp) G883	24.285311	
par50 (pp) G883	24.285311	
par82 (pp) G883	24.285311	
par45 (pp) G884	24.197134	
par50 (pp) G884	24.197134	
par83 (pp) G884	24.197134	
par45 (pp) G885	24.220015	
par50 (pp) G885	24.220015	
par84 (pp) G885	24.220015	
par45 (pp) G886	24.336364	
par50 (pp) G886	24.336364	
par85 (pp) G886	24.336364	
par45 (pp) G887	24.352888	
par50 (pp) G887	24.352888	
par86 (pp) G887	24.352888	
par45 (pp) G888	24.343185	
par50 (pp) G888	24.343185	
par87 (pp) G888	24.343185	
par45 (pp) G889	24.344438	
par50 (pp) G889	24.344438	
par88 (pp) G889	24.344438	
par45 (pp) G890	24.056355	
par50 (pp) G890	24.056355	
par89 (pp) G890	24.056355	
par45 (pp) G891	23.577524	
par50 (pp) G891	23.577524	
par90 (pp) G891	23.577524	
par45 (pp) G892	23.645442	
par50 (pp) G892	23.645442	
par91 (pp) G892	23.645442	
par45 (pp) G893	21.706928	
par50 (pp) G893	21.706928	
par92 (pp) G893	21.706928	
par45 (pp) G894	24.543061	
par50 (pp) G894	24.543061	
par93 (pp) G894	24.543061	
par45 (pp) G895	23.582358	
par50 (pp) G895	23.582358	
par94 (pp) G895	23.582358	
par45 (pp) G896	23.528957	
par50 (pp) G896	23.528957	
par96 (pp) G896	23.528957	
par45 (pp) G897	22.408038	
par50 (pp) G897	22.408038	
par113 (pp) G897	22.408038	
par45 (pp) G898	22.549159	
par50 (pp) G898	22.549159	
par114 (pp) G898	22.549159	
par45 (pp) G899	21.024987	
par50 (pp) G899	21.024987	
par115 (pp) G899	21.024987	
par45 (pp) G900	21.038142	
par50 (pp) G900	21.038142	
par116 (pp) G900	21.038142	
par45 (pp) G901	21.035984	
par50 (pp) G901	21.035984	
par117 (pp) G901	21.035984	
par45 (pp) G902	28.450219	
par69 (pp) G902	28.450219	
par70 (pp) G902	28.450219	
par46 (pp) G903	28.656417	
par69 (pp) G903	28.656417	
par109 (pp) G903	28.656417	
par46 (pp) G904	28.324088	
par69 (pp) G904	28.324088	
par110 (pp) G904	28.324088	
par46 (pp) G905	33.010946	
par69 (pp) G905	33.010946	
par111 (pp) G905	33.010946	
par46 (pp) G906	30.76014	
par69 (pp) G906	30.76014	
par112 (pp) G906	30.76014	
par47 (pp) G907	27.574969	
par69 (pp) G907	27.574969	
par70 (pp) G907	27.574969	
par48 (pp) G908	27.574969	
par69 (pp) G908	27.574969	
par70 (pp) G908	27.574969	
par49 (pp) G909	27.576385	
par69 (pp) G909	27.576385	
par70 (pp) G909	27.576385	
par50 (pp) G910	20.36889	
par69 (pp) G910	20.36889	
par70 (pp) G910	20.36889	
par50 (pp) G911	29.010161	
par70 (pp) G911	29.010161	
par109 (pp) G911	29.010161	
par50 (pp) G912	28.869723	
par70 (pp) G912	28.869723	
par110 (pp) G912	28.869723	
par50 (pp) G913	35.620046	
par70 (pp) G913	35.620046	
par111 (pp) G913	35.620046	
par50 (pp) G914	33.472356	
par70 (pp) G914	33.472356	
par112 (pp) G914	33.472356	
par51 (pp) G915	827.80112	
par52 (pp) G915	827.80112	
par58 (pp) G915	827.80112	
par51 (pp) G916	150.11933	
par52 (pp) G916	150.11933	
par92 (pp) G916	150.11933	
par51 (pp) G917	20.269329	
par58 (pp) G917	20.269329	
par71 (pp) G917	20.269329	
par51 (pp) G918	20.240989	
par58 (pp) G918	20.240989	
par72 (pp) G918	20.240989	
par51 (pp) G919	20.211464	
par58 (pp) G919	20.211464	
par73 (pp) G919	20.211464	
par51 (pp) G920	20.279246	
par58 (pp) G920	20.279246	
par74 (pp) G920	20.279246	
par51 (pp) G921	21.669643	
par58 (pp) G921	21.669643	
par75 (pp) G921	21.669643	
par51 (pp) G922	20.221049	
par58 (pp) G922	20.221049	
par76 (pp) G922	20.221049	
par51 (pp) G923	20.245548	
par58 (pp) G923	20.245548	
par77 (pp) G923	20.245548	
par51 (pp) G924	20.278423	
par58 (pp) G924	20.278423	
par78 (pp) G924	20.278423	
par51 (pp) G925	20.372359	
par58 (pp) G925	20.372359	
par80 (pp) G925	20.372359	
par51 (pp) G926	20.14585	
par58 (pp) G926	20.14585	
par81 (pp) G926	20.14585	
par51 (pp) G927	20.173799	
par58 (pp) G927	20.173799	
par82 (pp) G927	20.173799	
par51 (pp) G928	342.61863	
par58 (pp) G928	342.61863	
par92 (pp) G928	342.61863	
par51 (pp) G929	31.739985	
par58 (pp) G929	31.739985	
par93 (pp) G929	31.739985	
par51 (pp) G930	21.054006	
par58 (pp) G930	21.054006	
par94 (pp) G930	21.054006	
par51 (pp) G931	43.178607	
par58 (pp) G931	43.178607	
par95 (pp) G931	43.178607	
par51 (pp) G932	20.703579	
par58 (pp) G932	20.703579	
par96 (pp) G932	20.703579	
par51 (pp) G933	20.673717	
par58 (pp) G933	20.673717	
par97 (pp) G933	20.673717	
par51 (pp) G934	20.681796	
par58 (pp) G934	20.681796	
par98 (pp) G934	20.681796	
par51 (pp) G935	21.01977	
par58 (pp) G935	21.01977	
par113 (pp) G935	21.01977	
par51 (pp) G936	20.894265	
par58 (pp) G936	20.894265	
par114 (pp) G936	20.894265	
par51 (pp) G937	23.514335	
par69 (pp) G937	23.514335	
par70 (pp) G937	23.514335	
par51 (pp) G938	21.823126	
par76 (pp) G938	21.823126	
par85 (pp) G938	21.823126	
par51 (pp) G939	22.761207	
par76 (pp) G939	22.761207	
par86 (pp) G939	22.761207	
par51 (pp) G940	22.657234	
par76 (pp) G940	22.657234	
par87 (pp) G940	22.657234	
par51 (pp) G941	22.032777	
par76 (pp) G941	22.032777	
par88 (pp) G941	22.032777	
par51 (pp) G942	21.738188	
par77 (pp) G942	21.738188	
par85 (pp) G942	21.738188	
par51 (pp) G943	22.680265	
par77 (pp) G943	22.680265	
par86 (pp) G943	22.680265	
par51 (pp) G944	22.57748	
par77 (pp) G944	22.57748	
par87 (pp) G944	22.57748	
par51 (pp) G945	21.947702	
par77 (pp) G945	21.947702	
par88 (pp) G945	21.947702	
par51 (pp) G946	21.54131	
par78 (pp) G946	21.54131	
par85 (pp) G946	21.54131	
par51 (pp) G947	22.48	
par78 (pp) G947	22.48	
par86 (pp) G947	22.48	
par51 (pp) G948	22.378716	
par78 (pp) G948	22.378716	
par87 (pp) G948	22.378716	
par51 (pp) G949	21.749261	
par78 (pp) G949	21.749261	
par88 (pp) G949	21.749261	
par51 (pp) G950	24.866214	
par79 (pp) G950	24.866214	
par85 (pp) G950	24.866214	
par51 (pp) G951	25.523792	
par79 (pp) G951	25.523792	
par86 (pp) G951	25.523792	
par51 (pp) G952	25.393786	
par79 (pp) G952	25.393786	
par87 (pp) G952	25.393786	
par51 (pp) G953	25.051813	
par79 (pp) G953	25.051813	
par88 (pp) G953	25.051813	
par51 (pp) G954	22.101409	
par81 (pp) G954	22.101409	
par85 (pp) G954	22.101409	
par51 (pp) G955	23.02629	
par81 (pp) G955	23.02629	
par86 (pp) G955	23.02629	
par51 (pp) G956	22.91856	
par81 (pp) G956	22.91856	
par87 (pp) G956	22.91856	
par51 (pp) G957	22.31143	
par81 (pp) G957	22.31143	
par88 (pp) G957	22.31143	
par51 (pp) G958	22.00634	
par82 (pp) G958	22.00634	
par85 (pp) G958	22.00634	
par51 (pp) G959	22.937493	
par82 (pp) G959	22.937493	
par86 (pp) G959	22.937493	
par51 (pp) G960	22.831107	
par82 (pp) G960	22.831107	
par87 (pp) G960	22.831107	
par51 (pp) G961	22.216463	
par82 (pp) G961	22.216463	
par88 (pp) G961	22.216463	
par51 (pp) G962	24.527497	
par83 (pp) G962	24.527497	
par85 (pp) G962	24.527497	
par51 (pp) G963	25.175786	
par83 (pp) G963	25.175786	
par86 (pp) G963	25.175786	
par51 (pp) G964	25.046174	
par83 (pp) G964	25.046174	
par87 (pp) G964	25.046174	
par51 (pp) G965	24.710931	
par83 (pp) G965	24.710931	
par88 (pp) G965	24.710931	
par51 (pp) G966	23.708579	
par84 (pp) G966	23.708579	
par85 (pp) G966	23.708579	
par51 (pp) G967	24.471713	
par84 (pp) G967	24.471713	
par86 (pp) G967	24.471713	
par51 (pp) G968	24.345386	
par84 (pp) G968	24.345386	
par87 (pp) G968	24.345386	
par51 (pp) G969	23.906433	
par84 (pp) G969	23.906433	
par88 (pp) G969	23.906433	
par52 (pp) G970	496.76659	
par53 (pp) G970	496.76659	
par58 (pp) G970	496.76659	
par52 (pp) G971	226.66764	
par53 (pp) G971	226.66764	
par92 (pp) G971	226.66764	
par52 (pp) G972	165.52586	
par54 (pp) G972	165.52586	
par92 (pp) G972	165.52586	
par52 (pp) G973	364.51793	
par55 (pp) G973	364.51793	
par58 (pp) G973	364.51793	
par52 (pp) G974	127.30366	
par55 (pp) G974	127.30366	
par92 (pp) G974	127.30366	
par52 (pp) G975	167.80639	
par56 (pp) G975	167.80639	
par92 (pp) G975	167.80639	
par52 (pp) G976	364.51793	
par57 (pp) G976	364.51793	
par58 (pp) G976	364.51793	
par52 (pp) G977	127.30366	
par57 (pp) G977	127.30366	
par92 (pp) G977	127.30366	
par52 (pp) G978	167.13401	
par58 (pp) G978	167.13401	
par90 (pp) G978	167.13401	
par52 (pp) G979	222.71419	
par58 (pp) G979	222.71419	
par91 (pp) G979	222.71419	
par52 (pp) G980	172.45198	
par58 (pp) G980	172.45198	
par92 (pp) G980	172.45198	
par52 (pp) G981	108.71029	
par89 (pp) G981	108.71029	
par92 (pp) G981	108.71029	
par52 (pp) G982	99.565748	
par90 (pp) G982	99.565748	
par92 (pp) G982	99.565748	
par52 (pp) G983	115.10691	
par91 (pp) G983	115.10691	
par92 (pp) G983	115.10691	
par52 (pp) G984	34.713235	
par93 (pp) G984	34.713235	
par94 (pp) G984	34.713235	
par52 (pp) G985	32.856389	
par93 (pp) G985	32.856389	
par96 (pp) G985	32.856389	
par53 (pp) G986	786.0692	
par58 (pp) G986	786.0692	
par92 (pp) G986	786.0692	
par53 (pp) G987	27.633124	
par58 (pp) G987	27.633124	
par93 (pp) G987	27.633124	
par53 (pp) G988	38.741274	
par58 (pp) G988	38.741274	
par95 (pp) G988	38.741274	
par53 (pp) G989	23.368499	
par69 (pp) G989	23.368499	
par70 (pp) G989	23.368499	
par53 (pp) G990	21.042817	
par76 (pp) G990	21.042817	
par85 (pp) G990	21.042817	
par53 (pp) G991	21.984788	
par76 (pp) G991	21.984788	
par86 (pp) G991	21.984788	
par53 (pp) G992	21.885079	
par76 (pp) G992	21.885079	
par87 (pp) G992	21.885079	
par53 (pp) G993	21.249962	
par76 (pp) G993	21.249962	
par88 (pp) G993	21.249962	
par53 (pp) G994	20.95148	
par77 (pp) G994	20.95148	
par85 (pp) G994	20.95148	
par53 (pp) G995	21.894905	
par77 (pp) G995	21.894905	
par86 (pp) G995	21.894905	
par53 (pp) G996	21.796494	
par77 (pp) G996	21.796494	
par87 (pp) G996	21.796494	
par53 (pp) G997	21.158052	
par77 (pp) G997	21.158052	
par88 (pp) G997	21.158052	
par53 (pp) G998	20.759037	
par78 (pp) G998	20.759037	
par85 (pp) G998	20.759037	
par53 (pp) G999	21.696808	
par78 (pp) G999	21.696808	
par86 (pp) G999	21.696808	
par53 (pp) G1000	21.599956	
par78 (pp) G1000	21.599956	
par87 (pp) G1000	21.599956	
par53 (pp) G1001	20.9637	
par78 (pp) G1001	20.9637	
par88 (pp) G1001	20.9637	
par53 (pp) G1002	24.381442	
par79 (pp) G1002	24.381442	
par85 (pp) G1002	24.381442	
par53 (pp) G1003	25.140623	
par79 (pp) G1003	25.140623	
par86 (pp) G1003	25.140623	
par53 (pp) G1004	25.007412	
par79 (pp) G1004	25.007412	
par87 (pp) G1004	25.007412	
par53 (pp) G1005	24.583654	
par79 (pp) G1005	24.583654	
par88 (pp) G1005	24.583654	
par53 (pp) G1006	21.341401	
par81 (pp) G1006	21.341401	
par85 (pp) G1006	21.341401	
par53 (pp) G1007	22.278361	
par81 (pp) G1007	22.278361	
par86 (pp) G1007	22.278361	
par53 (pp) G1008	22.174512	
par81 (pp) G1008	22.174512	
par87 (pp) G1008	22.174512	
par53 (pp) G1009	21.550336	
par81 (pp) G1009	21.550336	
par88 (pp) G1009	21.550336	
par53 (pp) G1010	21.237148	
par82 (pp) G1010	21.237148	
par85 (pp) G1010	21.237148	
par53 (pp) G1011	22.177159	
par82 (pp) G1011	22.177159	
par86 (pp) G1011	22.177159	
par53 (pp) G1012	22.074819	
par82 (pp) G1012	22.074819	
par87 (pp) G1012	22.074819	
par53 (pp) G1013	21.445615	
par82 (pp) G1013	21.445615	
par88 (pp) G1013	21.445615	
par53 (pp) G1014	24.07283	
par83 (pp) G1014	24.07283	
par85 (pp) G1014	24.07283	
par53 (pp) G1015	24.820009	
par83 (pp) G1015	24.820009	
par86 (pp) G1015	24.820009	
par53 (pp) G1016	24.687115	
par83 (pp) G1016	24.687115	
par87 (pp) G1016	24.687115	
par53 (pp) G1017	24.272551	
par83 (pp) G1017	24.272551	
par88 (pp) G1017	24.272551	
par53 (pp) G1018	23.140376	
par84 (pp) G1018	23.140376	
par85 (pp) G1018	23.140376	
par53 (pp) G1019	23.97382	
par84 (pp) G1019	23.97382	
par86 (pp) G1019	23.97382	
par53 (pp) G1020	23.847159	
par84 (pp) G1020	23.847159	
par87 (pp) G1020	23.847159	
par53 (pp) G1021	23.34832	
par84 (pp) G1021	23.34832	
par88 (pp) G1021	23.34832	
par53 (pp) G1022	21.257987	
par92 (pp) G1022	21.257987	
par93 (pp) G1022	21.257987	
par54 (pp) G1023	24.02817	
par69 (pp) G1023	24.02817	
par70 (pp) G1023	24.02817	
par54 (pp) G1024	22.790939	
par75 (pp) G1024	22.790939	
par85 (pp) G1024	22.790939	
par54 (pp) G1025	23.844821	
par75 (pp) G1025	23.844821	
par86 (pp) G1025	23.844821	
par54 (pp) G1026	23.773326	
par75 (pp) G1026	23.773326	
par87 (pp) G1026	23.773326	
par54 (pp) G1027	23.001171	
par75 (pp) G1027	23.001171	
par88 (pp) G1027	23.001171	
par54 (pp) G1028	26.617587	
par76 (pp) G1028	26.617587	
par85 (pp) G1028	26.617587	
par54 (pp) G1029	27.136745	
par76 (pp) G1029	27.136745	
par86 (pp) G1029	27.136745	
par54 (pp) G1030	27.033963	
par76 (pp) G1030	27.033963	
par87 (pp) G1030	27.033963	
par54 (pp) G1031	26.768058	
par76 (pp) G1031	26.768058	
par88 (pp) G1031	26.768058	
par54 (pp) G1032	26.632829	
par77 (pp) G1032	26.632829	
par85 (pp) G1032	26.632829	
par54 (pp) G1033	27.176171	
par77 (pp) G1033	27.176171	
par86 (pp) G1033	27.176171	
par54 (pp) G1034	27.073049	
par77 (pp) G1034	27.073049	
par87 (pp) G1034	27.073049	
par54 (pp) G1035	26.787279	
par77 (pp) G1035	26.787279	
par88 (pp) G1035	26.787279	
par54 (pp) G1036	26.502113	
par78 (pp) G1036	26.502113	
par85 (pp) G1036	26.502113	
par54 (pp) G1037	27.072932	
par78 (pp) G1037	27.072932	
par86 (pp) G1037	27.072932	
par54 (pp) G1038	26.968981	
par78 (pp) G1038	26.968981	
par87 (pp) G1038	26.968981	
par54 (pp) G1039	26.661079	
par78 (pp) G1039	26.661079	
par88 (pp) G1039	26.661079	
par54 (pp) G1040	25.856881	
par79 (pp) G1040	25.856881	
par85 (pp) G1040	25.856881	
par54 (pp) G1041	25.646214	
par79 (pp) G1041	25.646214	
par86 (pp) G1041	25.646214	
par54 (pp) G1042	25.576226	
par79 (pp) G1042	25.576226	
par87 (pp) G1042	25.576226	
par54 (pp) G1043	25.869901	
par79 (pp) G1043	25.869901	
par88 (pp) G1043	25.869901	
par54 (pp) G1044	26.577636	
par81 (pp) G1044	26.577636	
par85 (pp) G1044	26.577636	
par54 (pp) G1045	27.021411	
par81 (pp) G1045	27.021411	
par86 (pp) G1045	27.021411	
par54 (pp) G1046	26.919884	
par81 (pp) G1046	26.919884	
par87 (pp) G1046	26.919884	
par54 (pp) G1047	26.715553	
par81 (pp) G1047	26.715553	
par88 (pp) G1047	26.715553	
par54 (pp) G1048	26.61057	
par82 (pp) G1048	26.61057	
par85 (pp) G1048	26.61057	
par54 (pp) G1049	27.083113	
par82 (pp) G1049	27.083113	
par86 (pp) G1049	27.083113	
par54 (pp) G1050	26.98102	
par82 (pp) G1050	26.98102	
par87 (pp) G1050	26.98102	
par54 (pp) G1051	26.753359	
par82 (pp) G1051	26.753359	
par88 (pp) G1051	26.753359	
par54 (pp) G1052	25.529146	
par83 (pp) G1052	25.529146	
par85 (pp) G1052	25.529146	
par54 (pp) G1053	25.343307	
par83 (pp) G1053	25.343307	
par86 (pp) G1053	25.343307	
par54 (pp) G1054	25.271025	
par83 (pp) G1054	25.271025	
par87 (pp) G1054	25.271025	
par54 (pp) G1055	25.54726	
par83 (pp) G1055	25.54726	
par88 (pp) G1055	25.54726	
par54 (pp) G1056	25.880454	
par84 (pp) G1056	25.880454	
par85 (pp) G1056	25.880454	
par54 (pp) G1057	25.878636	
par84 (pp) G1057	25.878636	
par86 (pp) G1057	25.878636	
par54 (pp) G1058	25.793214	
par84 (pp) G1058	25.793214	
par87 (pp) G1058	25.793214	
par54 (pp) G1059	25.936943	
par84 (pp) G1059	25.936943	
par88 (pp) G1059	25.936943	
par55 (pp) G1060	211.26648	
par58 (pp) G1060	211.26648	
par92 (pp) G1060	211.26648	
par55 (pp) G1061	29.562166	
par58 (pp) G1061	29.562166	
par93 (pp) G1061	29.562166	
par55 (pp) G1062	38.044765	
par58 (pp) G1062	38.044765	
par95 (pp) G1062	38.044765	
par55 (pp) G1063	23.453097	
par69 (pp) G1063	23.453097	
par70 (pp) G1063	23.453097	
par55 (pp) G1064	20.833377	
par76 (pp) G1064	20.833377	
par85 (pp) G1064	20.833377	
par55 (pp) G1065	21.754243	
par76 (pp) G1065	21.754243	
par86 (pp) G1065	21.754243	
par55 (pp) G1066	21.657206	
par76 (pp) G1066	21.657206	
par87 (pp) G1066	21.657206	
par55 (pp) G1067	21.035773	
par76 (pp) G1067	21.035773	
par88 (pp) G1067	21.035773	
par55 (pp) G1068	20.748017	
par77 (pp) G1068	20.748017	
par85 (pp) G1068	20.748017	
par55 (pp) G1069	21.670806	
par77 (pp) G1069	21.670806	
par86 (pp) G1069	21.670806	
par55 (pp) G1070	21.574958	
par77 (pp) G1070	21.574958	
par87 (pp) G1070	21.574958	
par55 (pp) G1071	20.949975	
par77 (pp) G1071	20.949975	
par88 (pp) G1071	20.949975	
par55 (pp) G1072	20.559287	
par78 (pp) G1072	20.559287	
par85 (pp) G1072	20.559287	
par55 (pp) G1073	21.476573	
par78 (pp) G1073	21.476573	
par86 (pp) G1073	21.476573	
par55 (pp) G1074	21.382229	
par78 (pp) G1074	21.382229	
par87 (pp) G1074	21.382229	
par55 (pp) G1075	20.759396	
par78 (pp) G1075	20.759396	
par88 (pp) G1075	20.759396	
par55 (pp) G1076	24.005154	
par79 (pp) G1076	24.005154	
par85 (pp) G1076	24.005154	
par55 (pp) G1077	24.74348	
par79 (pp) G1077	24.74348	
par86 (pp) G1077	24.74348	
par55 (pp) G1078	24.615805	
par79 (pp) G1078	24.615805	
par87 (pp) G1078	24.615805	
par55 (pp) G1079	24.200774	
par79 (pp) G1079	24.200774	
par88 (pp) G1079	24.200774	
par55 (pp) G1080	21.113213	
par81 (pp) G1080	21.113213	
par85 (pp) G1080	21.113213	
par55 (pp) G1081	22.027707	
par81 (pp) G1081	22.027707	
par86 (pp) G1081	22.027707	
par55 (pp) G1082	21.926879	
par81 (pp) G1082	21.926879	
