edgename	CI	
par43 (pp3) par68	20.768225	
par43 (pp3) par108	20.768225	
par68 (pp3) par108	20.768225	
par43 (pp3) par69	33.78939	
par43 (pp3) par70	33.78939	
par69 (pp3) par70	33.78939	
par43 (pp3) par69	26.848521	
par43 (pp3) par107	26.848521	
par69 (pp3) par107	26.848521	
par43 (pp3) par69	32.532594	
par43 (pp3) par108	32.532594	
par69 (pp3) par108	32.532594	
par43 (pp3) par70	23.303988	
par43 (pp3) par108	23.303988	
par70 (pp3) par108	23.303988	
par43 (pp3) par71	21.494621	
par43 (pp3) par108	21.494621	
par71 (pp3) par108	21.494621	
par43 (pp3) par72	21.475156	
par43 (pp3) par108	21.475156	
par72 (pp3) par108	21.475156	
par43 (pp3) par73	21.458761	
par43 (pp3) par108	21.458761	
par73 (pp3) par108	21.458761	
par43 (pp3) par74	21.498353	
par43 (pp3) par108	21.498353	
par74 (pp3) par108	21.498353	
par43 (pp3) par75	22.077057	
par43 (pp3) par108	22.077057	
par75 (pp3) par108	22.077057	
par43 (pp3) par76	21.970448	
par43 (pp3) par108	21.970448	
par76 (pp3) par108	21.970448	
par43 (pp3) par77	21.972947	
par43 (pp3) par108	21.972947	
par77 (pp3) par108	21.972947	
par43 (pp3) par78	21.974378	
par43 (pp3) par108	21.974378	
par78 (pp3) par108	21.974378	
par43 (pp3) par79	21.911121	
par43 (pp3) par108	21.911121	
par79 (pp3) par108	21.911121	
par43 (pp3) par80	21.195748	
par43 (pp3) par108	21.195748	
par80 (pp3) par108	21.195748	
par43 (pp3) par81	21.962776	
par43 (pp3) par108	21.962776	
par81 (pp3) par108	21.962776	
par43 (pp3) par82	21.965739	
par43 (pp3) par108	21.965739	
par82 (pp3) par108	21.965739	
par43 (pp3) par83	21.90654	
par43 (pp3) par108	21.90654	
par83 (pp3) par108	21.90654	
par43 (pp3) par84	21.921276	
par43 (pp3) par108	21.921276	
par84 (pp3) par108	21.921276	
par43 (pp3) par85	22.118565	
par43 (pp3) par108	22.118565	
par85 (pp3) par108	22.118565	
par43 (pp3) par86	22.123934	
par43 (pp3) par108	22.123934	
par86 (pp3) par108	22.123934	
par43 (pp3) par87	22.115211	
par43 (pp3) par108	22.115211	
par87 (pp3) par108	22.115211	
par43 (pp3) par88	22.124197	
par43 (pp3) par108	22.124197	
par88 (pp3) par108	22.124197	
par43 (pp3) par89	21.759575	
par43 (pp3) par108	21.759575	
par89 (pp3) par108	21.759575	
par43 (pp3) par90	21.387584	
par43 (pp3) par108	21.387584	
par90 (pp3) par108	21.387584	
par43 (pp3) par91	21.437755	
par43 (pp3) par108	21.437755	
par91 (pp3) par108	21.437755	
par43 (pp3) par93	22.095741	
par43 (pp3) par108	22.095741	
par93 (pp3) par108	22.095741	
par43 (pp3) par94	21.354817	
par43 (pp3) par108	21.354817	
par94 (pp3) par108	21.354817	
par43 (pp3) par96	21.314019	
par43 (pp3) par108	21.314019	
par96 (pp3) par108	21.314019	
par43 (pp3) par108	20.476246	
par43 (pp3) par113	20.476246	
par108 (pp3) par113	20.476246	
par43 (pp3) par108	20.593349	
par43 (pp3) par114	20.593349	
par108 (pp3) par114	20.593349	
par44 (pp3) par69	23.921937	
par44 (pp3) par70	23.921937	
par69 (pp3) par70	23.921937	
par44 (pp3) par70	22.534611	
par44 (pp3) par109	22.534611	
par70 (pp3) par109	22.534611	
par44 (pp3) par70	22.202972	
par44 (pp3) par110	22.202972	
par70 (pp3) par110	22.202972	
par44 (pp3) par70	25.632367	
par44 (pp3) par111	25.632367	
par70 (pp3) par111	25.632367	
par44 (pp3) par70	24.11551	
par44 (pp3) par112	24.11551	
par70 (pp3) par112	24.11551	
par45 (pp3) par50	23.584114	
par45 (pp3) par51	23.584114	
par50 (pp3) par51	23.584114	
par45 (pp3) par50	23.434671	
par45 (pp3) par53	23.434671	
par50 (pp3) par53	23.434671	
par45 (pp3) par50	24.148755	
par45 (pp3) par54	24.148755	
par50 (pp3) par54	24.148755	
par45 (pp3) par50	23.514115	
par45 (pp3) par55	23.514115	
par50 (pp3) par55	23.514115	
par45 (pp3) par50	23.84585	
par45 (pp3) par56	23.84585	
par50 (pp3) par56	23.84585	
par45 (pp3) par50	23.514115	
par45 (pp3) par57	23.514115	
par50 (pp3) par57	23.514115	
par45 (pp3) par50	24.378973	
par45 (pp3) par58	24.378973	
par50 (pp3) par58	24.378973	
par45 (pp3) par50	20.281578	
par45 (pp3) par60	20.281578	
par50 (pp3) par60	20.281578	
par45 (pp3) par50	20.777837	
par45 (pp3) par61	20.777837	
par50 (pp3) par61	20.777837	
par45 (pp3) par50	22.477006	
par45 (pp3) par65	22.477006	
par50 (pp3) par65	22.477006	
par45 (pp3) par50	22.305857	
par45 (pp3) par66	22.305857	
par50 (pp3) par66	22.305857	
par45 (pp3) par50	22.661231	
par45 (pp3) par67	22.661231	
par50 (pp3) par67	22.661231	
par45 (pp3) par50	22.791595	
par45 (pp3) par68	22.791595	
par50 (pp3) par68	22.791595	
par45 (pp3) par50	28.989317	
par45 (pp3) par69	28.989317	
par50 (pp3) par69	28.989317	
par45 (pp3) par50	20.671145	
par45 (pp3) par70	20.671145	
par50 (pp3) par70	20.671145	
par45 (pp3) par50	24.051209	
par45 (pp3) par71	24.051209	
par50 (pp3) par71	24.051209	
par45 (pp3) par50	24.026641	
par45 (pp3) par72	24.026641	
par50 (pp3) par72	24.026641	
par45 (pp3) par50	24.005565	
par45 (pp3) par73	24.005565	
par50 (pp3) par73	24.005565	
par45 (pp3) par50	24.056197	
par45 (pp3) par74	24.056197	
par50 (pp3) par74	24.056197	
par45 (pp3) par50	24.448254	
par45 (pp3) par75	24.448254	
par50 (pp3) par75	24.448254	
par45 (pp3) par50	24.292075	
par45 (pp3) par76	24.292075	
par50 (pp3) par76	24.292075	
par45 (pp3) par50	24.295622	
par45 (pp3) par77	24.295622	
par50 (pp3) par77	24.295622	
par45 (pp3) par50	24.29825	
par45 (pp3) par78	24.29825	
par50 (pp3) par78	24.29825	
par45 (pp3) par50	24.201898	
par45 (pp3) par79	24.201898	
par50 (pp3) par79	24.201898	
par45 (pp3) par50	23.198668	
par45 (pp3) par80	23.198668	
par50 (pp3) par80	23.198668	
par45 (pp3) par50	24.281114	
par45 (pp3) par81	24.281114	
par50 (pp3) par81	24.281114	
par45 (pp3) par50	24.285311	
par45 (pp3) par82	24.285311	
par50 (pp3) par82	24.285311	
par45 (pp3) par50	24.197134	
par45 (pp3) par83	24.197134	
par50 (pp3) par83	24.197134	
par45 (pp3) par50	24.220015	
par45 (pp3) par84	24.220015	
par50 (pp3) par84	24.220015	
par45 (pp3) par50	24.336364	
par45 (pp3) par85	24.336364	
par50 (pp3) par85	24.336364	
par45 (pp3) par50	24.352888	
par45 (pp3) par86	24.352888	
par50 (pp3) par86	24.352888	
par45 (pp3) par50	24.343185	
par45 (pp3) par87	24.343185	
par50 (pp3) par87	24.343185	
par45 (pp3) par50	24.344438	
par45 (pp3) par88	24.344438	
par50 (pp3) par88	24.344438	
par45 (pp3) par50	24.056355	
par45 (pp3) par89	24.056355	
par50 (pp3) par89	24.056355	
par45 (pp3) par50	23.577524	
par45 (pp3) par90	23.577524	
par50 (pp3) par90	23.577524	
par45 (pp3) par50	23.645442	
par45 (pp3) par91	23.645442	
par50 (pp3) par91	23.645442	
par45 (pp3) par50	21.706928	
par45 (pp3) par92	21.706928	
par50 (pp3) par92	21.706928	
par45 (pp3) par50	24.543061	
par45 (pp3) par93	24.543061	
par50 (pp3) par93	24.543061	
par45 (pp3) par50	23.582358	
par45 (pp3) par94	23.582358	
par50 (pp3) par94	23.582358	
par45 (pp3) par50	23.528957	
par45 (pp3) par96	23.528957	
par50 (pp3) par96	23.528957	
par45 (pp3) par50	22.408038	
par45 (pp3) par113	22.408038	
par50 (pp3) par113	22.408038	
par45 (pp3) par50	22.549159	
par45 (pp3) par114	22.549159	
par50 (pp3) par114	22.549159	
par45 (pp3) par50	21.024987	
par45 (pp3) par115	21.024987	
par50 (pp3) par115	21.024987	
par45 (pp3) par50	21.038142	
par45 (pp3) par116	21.038142	
par50 (pp3) par116	21.038142	
par45 (pp3) par50	21.035984	
par45 (pp3) par117	21.035984	
par50 (pp3) par117	21.035984	
par45 (pp3) par69	28.450219	
par45 (pp3) par70	28.450219	
par69 (pp3) par70	28.450219	
par46 (pp3) par69	28.656417	
par46 (pp3) par109	28.656417	
par69 (pp3) par109	28.656417	
par46 (pp3) par69	28.324088	
par46 (pp3) par110	28.324088	
par69 (pp3) par110	28.324088	
par46 (pp3) par69	33.010946	
par46 (pp3) par111	33.010946	
par69 (pp3) par111	33.010946	
par46 (pp3) par69	30.76014	
par46 (pp3) par112	30.76014	
par69 (pp3) par112	30.76014	
par47 (pp3) par69	27.574969	
par47 (pp3) par70	27.574969	
par69 (pp3) par70	27.574969	
par48 (pp3) par69	27.574969	
par48 (pp3) par70	27.574969	
par69 (pp3) par70	27.574969	
par49 (pp3) par69	27.576385	
par49 (pp3) par70	27.576385	
par69 (pp3) par70	27.576385	
par50 (pp3) par69	20.36889	
par50 (pp3) par70	20.36889	
par69 (pp3) par70	20.36889	
par50 (pp3) par70	29.010161	
par50 (pp3) par109	29.010161	
par70 (pp3) par109	29.010161	
par50 (pp3) par70	28.869723	
par50 (pp3) par110	28.869723	
par70 (pp3) par110	28.869723	
par50 (pp3) par70	35.620046	
par50 (pp3) par111	35.620046	
par70 (pp3) par111	35.620046	
par50 (pp3) par70	33.472356	
par50 (pp3) par112	33.472356	
par70 (pp3) par112	33.472356	
par51 (pp3) par52	827.80112	
par51 (pp3) par58	827.80112	
par52 (pp3) par58	827.80112	
par51 (pp3) par52	150.11933	
par51 (pp3) par92	150.11933	
par52 (pp3) par92	150.11933	
par51 (pp3) par58	20.269329	
par51 (pp3) par71	20.269329	
par58 (pp3) par71	20.269329	
par51 (pp3) par58	20.240989	
par51 (pp3) par72	20.240989	
par58 (pp3) par72	20.240989	
par51 (pp3) par58	20.211464	
par51 (pp3) par73	20.211464	
par58 (pp3) par73	20.211464	
par51 (pp3) par58	20.279246	
par51 (pp3) par74	20.279246	
par58 (pp3) par74	20.279246	
par51 (pp3) par58	21.669643	
par51 (pp3) par75	21.669643	
par58 (pp3) par75	21.669643	
par51 (pp3) par58	20.221049	
par51 (pp3) par76	20.221049	
par58 (pp3) par76	20.221049	
par51 (pp3) par58	20.245548	
par51 (pp3) par77	20.245548	
par58 (pp3) par77	20.245548	
par51 (pp3) par58	20.278423	
par51 (pp3) par78	20.278423	
par58 (pp3) par78	20.278423	
par51 (pp3) par58	20.372359	
par51 (pp3) par80	20.372359	
par58 (pp3) par80	20.372359	
par51 (pp3) par58	20.14585	
par51 (pp3) par81	20.14585	
par58 (pp3) par81	20.14585	
par51 (pp3) par58	20.173799	
par51 (pp3) par82	20.173799	
par58 (pp3) par82	20.173799	
par51 (pp3) par58	342.61863	
par51 (pp3) par92	342.61863	
par58 (pp3) par92	342.61863	
par51 (pp3) par58	31.739985	
par51 (pp3) par93	31.739985	
par58 (pp3) par93	31.739985	
par51 (pp3) par58	21.054006	
par51 (pp3) par94	21.054006	
par58 (pp3) par94	21.054006	
par51 (pp3) par58	43.178607	
par51 (pp3) par95	43.178607	
par58 (pp3) par95	43.178607	
par51 (pp3) par58	20.703579	
par51 (pp3) par96	20.703579	
par58 (pp3) par96	20.703579	
par51 (pp3) par58	20.673717	
par51 (pp3) par97	20.673717	
par58 (pp3) par97	20.673717	
par51 (pp3) par58	20.681796	
par51 (pp3) par98	20.681796	
par58 (pp3) par98	20.681796	
par51 (pp3) par58	21.01977	
par51 (pp3) par113	21.01977	
par58 (pp3) par113	21.01977	
par51 (pp3) par58	20.894265	
par51 (pp3) par114	20.894265	
par58 (pp3) par114	20.894265	
par51 (pp3) par69	23.514335	
par51 (pp3) par70	23.514335	
par69 (pp3) par70	23.514335	
par51 (pp3) par76	21.823126	
par51 (pp3) par85	21.823126	
par76 (pp3) par85	21.823126	
par51 (pp3) par76	22.761207	
par51 (pp3) par86	22.761207	
par76 (pp3) par86	22.761207	
par51 (pp3) par76	22.657234	
par51 (pp3) par87	22.657234	
par76 (pp3) par87	22.657234	
par51 (pp3) par76	22.032777	
par51 (pp3) par88	22.032777	
par76 (pp3) par88	22.032777	
par51 (pp3) par77	21.738188	
par51 (pp3) par85	21.738188	
par77 (pp3) par85	21.738188	
par51 (pp3) par77	22.680265	
par51 (pp3) par86	22.680265	
par77 (pp3) par86	22.680265	
par51 (pp3) par77	22.57748	
par51 (pp3) par87	22.57748	
par77 (pp3) par87	22.57748	
par51 (pp3) par77	21.947702	
par51 (pp3) par88	21.947702	
par77 (pp3) par88	21.947702	
par51 (pp3) par78	21.54131	
par51 (pp3) par85	21.54131	
par78 (pp3) par85	21.54131	
par51 (pp3) par78	22.48	
par51 (pp3) par86	22.48	
par78 (pp3) par86	22.48	
par51 (pp3) par78	22.378716	
par51 (pp3) par87	22.378716	
par78 (pp3) par87	22.378716	
par51 (pp3) par78	21.749261	
par51 (pp3) par88	21.749261	
par78 (pp3) par88	21.749261	
par51 (pp3) par79	24.866214	
par51 (pp3) par85	24.866214	
par79 (pp3) par85	24.866214	
par51 (pp3) par79	25.523792	
par51 (pp3) par86	25.523792	
par79 (pp3) par86	25.523792	
par51 (pp3) par79	25.393786	
par51 (pp3) par87	25.393786	
par79 (pp3) par87	25.393786	
par51 (pp3) par79	25.051813	
par51 (pp3) par88	25.051813	
par79 (pp3) par88	25.051813	
par51 (pp3) par81	22.101409	
par51 (pp3) par85	22.101409	
par81 (pp3) par85	22.101409	
par51 (pp3) par81	23.02629	
par51 (pp3) par86	23.02629	
par81 (pp3) par86	23.02629	
par51 (pp3) par81	22.91856	
par51 (pp3) par87	22.91856	
par81 (pp3) par87	22.91856	
par51 (pp3) par81	22.31143	
par51 (pp3) par88	22.31143	
par81 (pp3) par88	22.31143	
par51 (pp3) par82	22.00634	
par51 (pp3) par85	22.00634	
par82 (pp3) par85	22.00634	
par51 (pp3) par82	22.937493	
par51 (pp3) par86	22.937493	
par82 (pp3) par86	22.937493	
par51 (pp3) par82	22.831107	
par51 (pp3) par87	22.831107	
par82 (pp3) par87	22.831107	
par51 (pp3) par82	22.216463	
par51 (pp3) par88	22.216463	
par82 (pp3) par88	22.216463	
par51 (pp3) par83	24.527497	
par51 (pp3) par85	24.527497	
par83 (pp3) par85	24.527497	
par51 (pp3) par83	25.175786	
par51 (pp3) par86	25.175786	
par83 (pp3) par86	25.175786	
par51 (pp3) par83	25.046174	
par51 (pp3) par87	25.046174	
par83 (pp3) par87	25.046174	
par51 (pp3) par83	24.710931	
par51 (pp3) par88	24.710931	
par83 (pp3) par88	24.710931	
par51 (pp3) par84	23.708579	
par51 (pp3) par85	23.708579	
par84 (pp3) par85	23.708579	
par51 (pp3) par84	24.471713	
par51 (pp3) par86	24.471713	
par84 (pp3) par86	24.471713	
par51 (pp3) par84	24.345386	
par51 (pp3) par87	24.345386	
par84 (pp3) par87	24.345386	
par51 (pp3) par84	23.906433	
par51 (pp3) par88	23.906433	
par84 (pp3) par88	23.906433	
par52 (pp3) par53	496.76659	
par52 (pp3) par58	496.76659	
par53 (pp3) par58	496.76659	
par52 (pp3) par53	226.66764	
par52 (pp3) par92	226.66764	
par53 (pp3) par92	226.66764	
par52 (pp3) par54	165.52586	
par52 (pp3) par92	165.52586	
par54 (pp3) par92	165.52586	
par52 (pp3) par55	364.51793	
par52 (pp3) par58	364.51793	
par55 (pp3) par58	364.51793	
par52 (pp3) par55	127.30366	
par52 (pp3) par92	127.30366	
par55 (pp3) par92	127.30366	
par52 (pp3) par56	167.80639	
par52 (pp3) par92	167.80639	
par56 (pp3) par92	167.80639	
par52 (pp3) par57	364.51793	
par52 (pp3) par58	364.51793	
par57 (pp3) par58	364.51793	
par52 (pp3) par57	127.30366	
par52 (pp3) par92	127.30366	
par57 (pp3) par92	127.30366	
par52 (pp3) par58	167.13401	
par52 (pp3) par90	167.13401	
par58 (pp3) par90	167.13401	
par52 (pp3) par58	222.71419	
par52 (pp3) par91	222.71419	
par58 (pp3) par91	222.71419	
par52 (pp3) par58	172.45198	
par52 (pp3) par92	172.45198	
par58 (pp3) par92	172.45198	
par52 (pp3) par89	108.71029	
par52 (pp3) par92	108.71029	
par89 (pp3) par92	108.71029	
par52 (pp3) par90	99.565748	
par52 (pp3) par92	99.565748	
par90 (pp3) par92	99.565748	
par52 (pp3) par91	115.10691	
par52 (pp3) par92	115.10691	
par91 (pp3) par92	115.10691	
par52 (pp3) par93	34.713235	
par52 (pp3) par94	34.713235	
par93 (pp3) par94	34.713235	
par52 (pp3) par93	32.856389	
par52 (pp3) par96	32.856389	
par93 (pp3) par96	32.856389	
par53 (pp3) par58	786.0692	
par53 (pp3) par92	786.0692	
par58 (pp3) par92	786.0692	
par53 (pp3) par58	27.633124	
par53 (pp3) par93	27.633124	
par58 (pp3) par93	27.633124	
par53 (pp3) par58	38.741274	
par53 (pp3) par95	38.741274	
par58 (pp3) par95	38.741274	
par53 (pp3) par69	23.368499	
par53 (pp3) par70	23.368499	
par69 (pp3) par70	23.368499	
par53 (pp3) par76	21.042817	
par53 (pp3) par85	21.042817	
par76 (pp3) par85	21.042817	
par53 (pp3) par76	21.984788	
par53 (pp3) par86	21.984788	
par76 (pp3) par86	21.984788	
par53 (pp3) par76	21.885079	
par53 (pp3) par87	21.885079	
par76 (pp3) par87	21.885079	
par53 (pp3) par76	21.249962	
par53 (pp3) par88	21.249962	
par76 (pp3) par88	21.249962	
par53 (pp3) par77	20.95148	
par53 (pp3) par85	20.95148	
par77 (pp3) par85	20.95148	
par53 (pp3) par77	21.894905	
par53 (pp3) par86	21.894905	
par77 (pp3) par86	21.894905	
par53 (pp3) par77	21.796494	
par53 (pp3) par87	21.796494	
par77 (pp3) par87	21.796494	
par53 (pp3) par77	21.158052	
par53 (pp3) par88	21.158052	
par77 (pp3) par88	21.158052	
par53 (pp3) par78	20.759037	
par53 (pp3) par85	20.759037	
par78 (pp3) par85	20.759037	
par53 (pp3) par78	21.696808	
par53 (pp3) par86	21.696808	
par78 (pp3) par86	21.696808	
par53 (pp3) par78	21.599956	
par53 (pp3) par87	21.599956	
par78 (pp3) par87	21.599956	
par53 (pp3) par78	20.9637	
par53 (pp3) par88	20.9637	
par78 (pp3) par88	20.9637	
par53 (pp3) par79	24.381442	
par53 (pp3) par85	24.381442	
par79 (pp3) par85	24.381442	
par53 (pp3) par79	25.140623	
par53 (pp3) par86	25.140623	
par79 (pp3) par86	25.140623	
par53 (pp3) par79	25.007412	
par53 (pp3) par87	25.007412	
par79 (pp3) par87	25.007412	
par53 (pp3) par79	24.583654	
par53 (pp3) par88	24.583654	
par79 (pp3) par88	24.583654	
par53 (pp3) par81	21.341401	
par53 (pp3) par85	21.341401	
par81 (pp3) par85	21.341401	
par53 (pp3) par81	22.278361	
par53 (pp3) par86	22.278361	
par81 (pp3) par86	22.278361	
par53 (pp3) par81	22.174512	
par53 (pp3) par87	22.174512	
par81 (pp3) par87	22.174512	
par53 (pp3) par81	21.550336	
par53 (pp3) par88	21.550336	
par81 (pp3) par88	21.550336	
par53 (pp3) par82	21.237148	
par53 (pp3) par85	21.237148	
par82 (pp3) par85	21.237148	
par53 (pp3) par82	22.177159	
par53 (pp3) par86	22.177159	
par82 (pp3) par86	22.177159	
par53 (pp3) par82	22.074819	
par53 (pp3) par87	22.074819	
par82 (pp3) par87	22.074819	
par53 (pp3) par82	21.445615	
par53 (pp3) par88	21.445615	
par82 (pp3) par88	21.445615	
par53 (pp3) par83	24.07283	
par53 (pp3) par85	24.07283	
par83 (pp3) par85	24.07283	
par53 (pp3) par83	24.820009	
par53 (pp3) par86	24.820009	
par83 (pp3) par86	24.820009	
par53 (pp3) par83	24.687115	
par53 (pp3) par87	24.687115	
par83 (pp3) par87	24.687115	
par53 (pp3) par83	24.272551	
par53 (pp3) par88	24.272551	
par83 (pp3) par88	24.272551	
par53 (pp3) par84	23.140376	
par53 (pp3) par85	23.140376	
par84 (pp3) par85	23.140376	
par53 (pp3) par84	23.97382	
par53 (pp3) par86	23.97382	
par84 (pp3) par86	23.97382	
par53 (pp3) par84	23.847159	
par53 (pp3) par87	23.847159	
par84 (pp3) par87	23.847159	
par53 (pp3) par84	23.34832	
par53 (pp3) par88	23.34832	
par84 (pp3) par88	23.34832	
par53 (pp3) par92	21.257987	
par53 (pp3) par93	21.257987	
par92 (pp3) par93	21.257987	
par54 (pp3) par69	24.02817	
par54 (pp3) par70	24.02817	
par69 (pp3) par70	24.02817	
par54 (pp3) par75	22.790939	
par54 (pp3) par85	22.790939	
par75 (pp3) par85	22.790939	
par54 (pp3) par75	23.844821	
par54 (pp3) par86	23.844821	
par75 (pp3) par86	23.844821	
par54 (pp3) par75	23.773326	
par54 (pp3) par87	23.773326	
par75 (pp3) par87	23.773326	
par54 (pp3) par75	23.001171	
par54 (pp3) par88	23.001171	
par75 (pp3) par88	23.001171	
par54 (pp3) par76	26.617587	
par54 (pp3) par85	26.617587	
par76 (pp3) par85	26.617587	
par54 (pp3) par76	27.136745	
par54 (pp3) par86	27.136745	
par76 (pp3) par86	27.136745	
par54 (pp3) par76	27.033963	
par54 (pp3) par87	27.033963	
par76 (pp3) par87	27.033963	
par54 (pp3) par76	26.768058	
par54 (pp3) par88	26.768058	
par76 (pp3) par88	26.768058	
par54 (pp3) par77	26.632829	
par54 (pp3) par85	26.632829	
par77 (pp3) par85	26.632829	
par54 (pp3) par77	27.176171	
par54 (pp3) par86	27.176171	
par77 (pp3) par86	27.176171	
par54 (pp3) par77	27.073049	
par54 (pp3) par87	27.073049	
par77 (pp3) par87	27.073049	
par54 (pp3) par77	26.787279	
par54 (pp3) par88	26.787279	
par77 (pp3) par88	26.787279	
par54 (pp3) par78	26.502113	
par54 (pp3) par85	26.502113	
par78 (pp3) par85	26.502113	
par54 (pp3) par78	27.072932	
par54 (pp3) par86	27.072932	
par78 (pp3) par86	27.072932	
par54 (pp3) par78	26.968981	
par54 (pp3) par87	26.968981	
par78 (pp3) par87	26.968981	
par54 (pp3) par78	26.661079	
par54 (pp3) par88	26.661079	
par78 (pp3) par88	26.661079	
par54 (pp3) par79	25.856881	
par54 (pp3) par85	25.856881	
par79 (pp3) par85	25.856881	
par54 (pp3) par79	25.646214	
par54 (pp3) par86	25.646214	
par79 (pp3) par86	25.646214	
par54 (pp3) par79	25.576226	
par54 (pp3) par87	25.576226	
par79 (pp3) par87	25.576226	
par54 (pp3) par79	25.869901	
par54 (pp3) par88	25.869901	
par79 (pp3) par88	25.869901	
par54 (pp3) par81	26.577636	
par54 (pp3) par85	26.577636	
par81 (pp3) par85	26.577636	
par54 (pp3) par81	27.021411	
par54 (pp3) par86	27.021411	
par81 (pp3) par86	27.021411	
par54 (pp3) par81	26.919884	
par54 (pp3) par87	26.919884	
par81 (pp3) par87	26.919884	
par54 (pp3) par81	26.715553	
par54 (pp3) par88	26.715553	
par81 (pp3) par88	26.715553	
par54 (pp3) par82	26.61057	
par54 (pp3) par85	26.61057	
par82 (pp3) par85	26.61057	
par54 (pp3) par82	27.083113	
par54 (pp3) par86	27.083113	
par82 (pp3) par86	27.083113	
par54 (pp3) par82	26.98102	
par54 (pp3) par87	26.98102	
par82 (pp3) par87	26.98102	
par54 (pp3) par82	26.753359	
par54 (pp3) par88	26.753359	
par82 (pp3) par88	26.753359	
par54 (pp3) par83	25.529146	
par54 (pp3) par85	25.529146	
par83 (pp3) par85	25.529146	
par54 (pp3) par83	25.343307	
par54 (pp3) par86	25.343307	
par83 (pp3) par86	25.343307	
par54 (pp3) par83	25.271025	
par54 (pp3) par87	25.271025	
par83 (pp3) par87	25.271025	
par54 (pp3) par83	25.54726	
par54 (pp3) par88	25.54726	
par83 (pp3) par88	25.54726	
par54 (pp3) par84	25.880454	
par54 (pp3) par85	25.880454	
par84 (pp3) par85	25.880454	
par54 (pp3) par84	25.878636	
par54 (pp3) par86	25.878636	
par84 (pp3) par86	25.878636	
par54 (pp3) par84	25.793214	
par54 (pp3) par87	25.793214	
par84 (pp3) par87	25.793214	
par54 (pp3) par84	25.936943	
par54 (pp3) par88	25.936943	
par84 (pp3) par88	25.936943	
par55 (pp3) par58	211.26648	
par55 (pp3) par92	211.26648	
par58 (pp3) par92	211.26648	
par55 (pp3) par58	29.562166	
par55 (pp3) par93	29.562166	
par58 (pp3) par93	29.562166	
par55 (pp3) par58	38.044765	
par55 (pp3) par95	38.044765	
par58 (pp3) par95	38.044765	
par55 (pp3) par69	23.453097	
par55 (pp3) par70	23.453097	
par69 (pp3) par70	23.453097	
par55 (pp3) par76	20.833377	
par55 (pp3) par85	20.833377	
par76 (pp3) par85	20.833377	
par55 (pp3) par76	21.754243	
par55 (pp3) par86	21.754243	
par76 (pp3) par86	21.754243	
par55 (pp3) par76	21.657206	
par55 (pp3) par87	21.657206	
par76 (pp3) par87	21.657206	
par55 (pp3) par76	21.035773	
par55 (pp3) par88	21.035773	
par76 (pp3) par88	21.035773	
par55 (pp3) par77	20.748017	
par55 (pp3) par85	20.748017	
par77 (pp3) par85	20.748017	
par55 (pp3) par77	21.670806	
par55 (pp3) par86	21.670806	
par77 (pp3) par86	21.670806	
par55 (pp3) par77	21.574958	
par55 (pp3) par87	21.574958	
par77 (pp3) par87	21.574958	
par55 (pp3) par77	20.949975	
par55 (pp3) par88	20.949975	
par77 (pp3) par88	20.949975	
par55 (pp3) par78	20.559287	
par55 (pp3) par85	20.559287	
par78 (pp3) par85	20.559287	
par55 (pp3) par78	21.476573	
par55 (pp3) par86	21.476573	
par78 (pp3) par86	21.476573	
par55 (pp3) par78	21.382229	
par55 (pp3) par87	21.382229	
par78 (pp3) par87	21.382229	
par55 (pp3) par78	20.759396	
par55 (pp3) par88	20.759396	
par78 (pp3) par88	20.759396	
par55 (pp3) par79	24.005154	
par55 (pp3) par85	24.005154	
par79 (pp3) par85	24.005154	
par55 (pp3) par79	24.74348	
par55 (pp3) par86	24.74348	
par79 (pp3) par86	24.74348	
par55 (pp3) par79	24.615805	
par55 (pp3) par87	24.615805	
par79 (pp3) par87	24.615805	
par55 (pp3) par79	24.200774	
par55 (pp3) par88	24.200774	
par79 (pp3) par88	24.200774	
par55 (pp3) par81	21.113213	
par55 (pp3) par85	21.113213	
par81 (pp3) par85	21.113213	
par55 (pp3) par81	22.027707	
par55 (pp3) par86	22.027707	
par81 (pp3) par86	22.027707	
par55 (pp3) par81	21.926879	
par55 (pp3) par87	21.926879	
par81 (pp3) par87	21.926879	
par55 (pp3) par81	21.316987	
par55 (pp3) par88	21.316987	
par81 (pp3) par88	21.316987	
par55 (pp3) par82	21.01631	
par55 (pp3) par85	21.01631	
par82 (pp3) par85	21.01631	
par55 (pp3) par82	21.934376	
par55 (pp3) par86	21.934376	
par82 (pp3) par86	21.934376	
par55 (pp3) par82	21.834919	
par55 (pp3) par87	21.834919	
par82 (pp3) par87	21.834919	
par55 (pp3) par82	21.219778	
par55 (pp3) par88	21.219778	
par82 (pp3) par88	21.219778	
par55 (pp3) par83	23.685162	
par55 (pp3) par85	23.685162	
par83 (pp3) par85	23.685162	
par55 (pp3) par83	24.410097	
par55 (pp3) par86	24.410097	
par83 (pp3) par86	24.410097	
par55 (pp3) par83	24.28305	
par55 (pp3) par87	24.28305	
par83 (pp3) par87	24.28305	
par55 (pp3) par83	23.877917	
par55 (pp3) par88	23.877917	
par83 (pp3) par88	23.877917	
par55 (pp3) par84	22.797245	
par55 (pp3) par85	22.797245	
par84 (pp3) par85	22.797245	
par55 (pp3) par84	23.605222	
par55 (pp3) par86	23.605222	
par84 (pp3) par86	23.605222	
par55 (pp3) par84	23.483768	
par55 (pp3) par87	23.483768	
par84 (pp3) par87	23.483768	
par55 (pp3) par84	22.998211	
